persona,camara,emocion,archivo,num_frames,alto,ancho,canales,timestamp
p128,camaraWeb,Enojo,p128\camaraWeb\Enojo.npy,35,64,64,3,2026-04-22 22:13:19
p128,camaraWeb,Felicidad,p128\camaraWeb\Felicidad.npy,25,64,64,3,2026-04-22 22:13:22
p128,camaraWeb,Miedo,p128\camaraWeb\Miedo.npy,25,64,64,3,2026-04-22 22:13:25
p128,camaraWeb,Neutral,p128\camaraWeb\Neutral.npy,25,64,64,3,2026-04-22 22:13:28
p128,camaraWeb,Tristeza,p128\camaraWeb\Tristeza.npy,35,64,64,3,2026-04-22 22:13:30
p129,camaraInfrarroja,Neutral,p129\camaraInfrarroja\Neutral.npy,23,64,64,3,2026-04-22 22:13:31
p129,camaraInfrarroja,Sorpresa,p129\camaraInfrarroja\Sorpresa.npy,26,64,64,3,2026-04-22 22:13:34
p129,camaraWeb,Neutral,p129\camaraWeb\Neutral.npy,26,64,64,3,2026-04-22 22:13:36
p129,camaraWeb,Sorpresa,p129\camaraWeb\Sorpresa.npy,22,64,64,3,2026-04-22 22:13:39
p130,camaraInfrarroja,Asco,p130\camaraInfrarroja\Asco.npy,27,64,64,3,2026-04-22 22:13:41
p130,camaraInfrarroja,Felicidad,p130\camaraInfrarroja\Felicidad.npy,27,64,64,3,2026-04-22 22:13:42
p130,camaraInfrarroja,Neutral,p130\camaraInfrarroja\Neutral.npy,27,64,64,3,2026-04-22 22:13:43
p130,camaraInfrarroja,Sorpresa,p130\camaraInfrarroja\Sorpresa.npy,27,64,64,3,2026-04-22 22:13:44
p130,camaraWeb,Asco,p130\camaraWeb\Asco.npy,24,64,64,3,2026-04-22 22:13:46
p130,camaraWeb,Enojo,p130\camaraWeb\Enojo.npy,28,64,64,3,2026-04-22 22:13:47
p130,camaraWeb,Felicidad,p130\camaraWeb\Felicidad.npy,24,64,64,3,2026-04-22 22:14:08
p130,camaraWeb,Neutral,p130\camaraWeb\Neutral.npy,24,64,64,3,2026-04-22 22:14:12
p130,camaraWeb,Sorpresa,p130\camaraWeb\Sorpresa.npy,28,64,64,3,2026-04-22 22:14:15
